name	rating	user_ratings_total	types	address	latitude	longitude
카페엣지	5	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 176-12	36.3469323	127.2949578
카페그림자기	4.4	7	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 475-12	36.3457504	127.2948959
카페에이치	4.5	2	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 142-14	36.3510242	127.2969483
카페니치 한밭대점	4	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 591-1	36.3489865	127.297328
디에떼 에스프레소 갑동점	4.1	97	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 갑동 395-20	36.3604747	127.2894541
카페데일리	3.3	3	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 591-6	36.3488305	127.2980508
차를품다	5	3	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 덕명동 621	36.3486032	127.2981084
오스트리아 빈	4.3	67	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 갑동 400-28	36.3614737	127.2887235
지오	4.5	37	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 덕명동 597-2	36.3485988	127.298592
수피아	4.3	93	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 갑동 402-3	36.3620967	127.2864873
O'neul (오늘)	3.7	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 589-6	36.3494922	127.2988519
헤비츠	4.2	69	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 갑동 388-9	36.3615984	127.2892358
시호루	4.8	8	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 597-6	36.3484591	127.2989787
인딥(INDEEP)	5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 599-5	36.3487545	127.2990573
해이커피	4.6	5	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 계산동 711-6	36.3444321	127.2979895
카페 모모	4	1	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 덕명동 600-13	36.3483656	127.3000297
아람답다	4.1	143	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 계산동 712-3	36.3440821	127.2983722
Cafe des etoiles	4.3	16	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 덕명동 621	36.3475812	127.3000602
로띠번 학하지구점	5	2	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 계산동 712-4	36.3439454	127.2983412
학하다방	4.2	60	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 계산동 712-5	36.3437881	127.2983977
시인과농부	4.4	52	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 지족동 892-6	36.3726662	127.3161905
비터앤스위트(노은점)	4	7	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 지족동 885-10	36.3749146	127.3163776
대전 브런치 카페 메르시엠	4.8	5	"['cafe', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 반석동 698	36.39012	127.3145024
Code283	5	1	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 지족동 1052	36.3752359	127.30542
과일한가득	5	5	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 지족동 892-3	36.3733819	127.3162268
theHamm	3	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 지족동 892-15	36.3738946	127.3163695
어반스퀘어	4.5	18	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 지족동 892-13	36.37338	127.316364
노이도밍고	4	1	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 지족동 892-14	36.3736252	127.3163774
카운티스 카페	4.6	9	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 노은동 495-1	36.3710196	127.3157032
카페노은	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 노은동 499-3	36.3693044	127.3142653
백정화	4.5	8	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 노은동 499-3	36.3692709	127.3142647
갸또줄리아	5	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 노은동 488-5	36.3719836	127.3164608
NOON	3	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1047-5	36.3779468	127.3036428
카페가울	4.5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 지족동 1046-6	36.3783973	127.3034623
에브리선데이 노은점	4.3	23	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 지족동 894-5	36.3726355	127.317389
두란노카페	1	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 지족동 855	36.3788362	127.3150655
미남커피 노은역점	4	1	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 지족동 905-1	36.3736342	127.3184301
커피1011	4.5	299	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 신성동 208-1	36.3886301	127.347684
Cafe Hi	4.3	9	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 하기동 609	36.3901975	127.3310424
조이카페	4.8	4	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 하기동 552-8	36.3883939	127.3312113
홍미당	4.1	531	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 하기동 89	36.3876025	127.3353924
카페 이구일일	4.2	11	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 하기동 541-12	36.3875847	127.3248257
코나71	5	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 자운동 97	36.4003576	127.3491285
카페 나롬	4.7	3	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 하기동 596	36.3872239	127.3238045
블랙노트 커피로스터스	4.7	50	"['cafe', 'store', 'point_of_interest', 'food', 'establishment']"	대전 유성구 신성동 466	36.3907744	127.3485753
카페봄	4	7	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 자운동 23-1	36.3931836	127.3499929
이브릭스	4.5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 140-12	36.3901114	127.348288
쿠아	4.7	23	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 121-1	36.391669	127.3495687
카페85도	4.8	22	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 122-11	36.3909359	127.3494126
넛지	5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 122-18	36.3917294	127.3499258
트윈투비 신성점 (TWIN2b)	4.5	19	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 209-1	36.3889619	127.3480573
디프카페	4.6	34	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 신성동 209-24	36.3888098	127.3479166
흥 커피 로스터스	4.6	177	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 신성동 466	36.3918907	127.3501594
이도저도	4.5	11	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 신성동 211-14	36.3885334	127.3486311
리스터프	5	8	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 신성동 142-7	36.388871	127.3491259
그날의온도	4.3	7	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 세동 산 64-4	36.300177	127.267701
드라마	4.3	6	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 방동 841	36.2893573	127.305128
마음을담다	4.5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 방동 151-1	36.2888372	127.3055912
숲속부엉이	4.1	32	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 방동 169	36.2893342	127.3065932
오늘제빵소	4	475	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 방동 169	36.2891167	127.3066263
M.Seed Cafe	4.6	37	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 원내동 773	36.3015381	127.3152254
작품하나인카페	4.8	13	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 교촌동 634-24	36.3026441	127.3154007
산뜨레	4.6	14	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 교촌동 619-10	36.3051959	127.3164017
Cafe 준타라(Juntara)	5	6	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 교촌동 118-16	36.314528	127.314046
모베러에스프레소	5	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 원내동 75-1	36.302882	127.3172781
쉼표	5	2	"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 교촌동 649	36.3042691	127.3174251
클래시커피	4.4	5	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 용계동 665-5	36.3309706	127.3364149
305카페	4	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 계산동 305-10	36.3353314	127.3015134
Top Fresh Coffee	3.3	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 학하동 746-8	36.3383865	127.3112585
장어가	4.3	12	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 대정동 381	36.3159667	127.314047
오쉐르	4.9	10	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 계산동 795	36.3375611	127.300326
카페 진우	4.4	13	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 학하동 726-8	36.3396091	127.3049821
카페온쉼	5	2	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 계산동 754-7	36.3378255	127.2986536
물한모금	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 복용동 236	36.3381342	127.319945
향기스토리	4.5	38	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 학하동 737-2	36.3410701	127.310731
숨인	4.5	2	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 학하동 804	36.3410809	127.3109154
에이그레이트	3.6	5	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 학하동 717-2	36.3411868	127.3099519
까페 피케니케	4.2	6	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 복용동 589-9	36.3418946	127.3111056
카페길	4.4	10	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 복용동 590-10	36.3420572	127.3118045
venistar (베니스타)	4.5	4	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 학하동 714-2	36.3424459	127.307698
전광수커피하우스 대전점	4.3	89	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 계산동 266	36.3398153	127.2984519
카페 정임	4.1	14	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 대정동 312-7	36.3133575	127.3207866
행복한 정미소	5	2	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 복용동 645	36.3434864	127.3145495
카페달	4.2	40	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 복용동 594-1	36.343756	127.3150943
파랑	5	1	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 610-5	36.3444923	127.3053257
Caffe Paseo	4.3	46	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 덕명동 610-8	36.3447066	127.3045962
샵우무리	4.5	26	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 대정동 205-1	36.3116652	127.3261156
소딜리셔스	4.2	6	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 상대동 374-14	36.3392639	127.3322399
꿈꾸는달	4	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 상대동 374-4	36.3395108	127.3322194
카페 가비원	4.3	59	"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"	대전 유성구 상대동 478-10	36.34396	127.3387268
할리스 도안마을점	4.1	93	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 1024	36.3511718	127.3442835
왓어커피 도안점	3.7	3	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 1051-7	36.3441102	127.3415565
곰에스프레소 본점	4.4	234	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 유성구 봉명동 1066	36.3435953	127.3413767
슈슈봉봉	3.2	33	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 원신흥동 491-3	36.3425142	127.3429846
핫도그연구소 & 티하우스	4.5	19	"['cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"	대전 유성구 궁동 403-2	36.3628543	127.3512499
카페1968	4.8	8	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구암동 606-17	36.3514894	127.3330378
카페 풍경	5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구암동 546	36.3517749	127.3356714
피오라토	4.6	28	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구암동 611-1	36.3504667	127.3366395
오브떼르	4.2	100	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 구암동 612-6	36.3493427	127.3363476
지음카페	5	2	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 구암동 604-3	36.3525293	127.3322123
카페메누하	5	3	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 봉명동 568-16	36.3530222	127.3357478
엔학고레	5	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 구암동 620-11	36.3491061	127.3311787
허니빈스 구암점 커피 608	4.3	6	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 봉명동 465-9	36.3528497	127.3363797
카페베이스	4.5	2	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 구암동 604-1	36.3526242	127.3318668
Godinus	3	1	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 봉명동 465-6	36.3535999	127.3362492
디프레소	4	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 구암동 592-21	36.3540018	127.3333172
봉달쥬스	3.7	3	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 상대동 456-2	36.3467	127.3354227
Caffe T	4.1	279	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 만년동 324	36.3683048	127.3804819
새로남카페	4.7	36	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 만년동 286	36.3661964	127.3799978
코너스톤 H	4.5	409	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 393-16	36.384825	127.3770512
마노	3.7	3	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 도룡동 383-1	36.3883239	127.3789078
더크레마	5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 갈마동 313-5	36.3504157	127.3700577
반지만들기카페 대전 반지마을	4.2	9	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 갈마동 273-20	36.351045	127.372625
달콤커피 대전라미아호텔점	3.3	6	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1356	36.3530645	127.3804557
엔제리너스 대전카이스트점	4.7	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3731066	127.3606944
카페 드림	4.4	5	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3723272	127.3585829
Compose Coffee 대전한빛점	4	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3703199	127.3558014
탐앤탐스 대전카이스트점	4	6	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3741349	127.3654075
카페 오가다	4.4	37	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3691254	127.3626845
카페잇 카이스트점	4.2	57	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3675895	127.3604968
그라찌에 | Grazie	4.4	59	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 구성동 23	36.368187	127.363858
에떼 에너지 기술연구소점	5	2	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 장동 71-2	36.3814108	127.359846
스무디킹 카이스트점	4.2	217	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 구성동 23	36.3658225	127.3612715
디에떼 화폐박물관점	4.2	54	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 가정동 35	36.3778046	127.3704938
오구에스프레소바	5	1	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 어은동 111-4	36.3637509	127.35762
Gabae Roasters	4.6	52	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 112-11	36.3635049	127.3587448
가배커피바	4.4	31	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 어은동 112-11	36.3634785	127.3587224
프레 베르	5	1	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 어은동 319	36.3634368	127.3585471
카페플레인	5	2	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 어은동 113-10	36.3634137	127.3583801
아이앰커피	4.3	4	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 어은동 113-4	36.3634033	127.357944
콘트라 | Contra	4.3	32	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 어은동 318	36.3632864	127.3573569
카페와야	5	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 궁동 220	36.3728375	127.3463303
빈센트식당	4.3	3	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 전민동 304-4	36.3993554	127.4016753
카페 올	4.5	97	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 전민동 287-7	36.400608	127.396207
텍스트가든	4.4	10	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 401	36.3884658	127.3793299
슬로우디저트	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 문지동 472	36.3904746	127.3934418
Cafe GRANGE	4.5	15	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 383-4	36.3876129	127.3788286
Cafe 153	4.8	4	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 전민동 897	36.4001026	127.3973352
카페 사보르	4.1	34	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 전민동 299-9	36.399954	127.3982962
셉템버2.3	5	2	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 도룡동 385-15	36.3862305	127.3789047
Cafe	3.8	9	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 전민동 463	36.4034486	127.397209
컴포즈커피 대전도룡점	4.3	4	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 유성구 도룡동 385-16	36.3858852	127.3790178
커피맘	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 385-16	36.3858852	127.3790178
스프링폴 카페	4.9	9	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 395-5	36.3854636	127.3801151
디에떼에스프레소카이스트문지점	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 문지동 103-6	36.3920674	127.3986991
허니빈스	3.6	14	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 유성구 도룡동 395-8	36.3848929	127.3797123
Honey Bean's	3.8	13	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 도룡동 395-10	36.3846733	127.3794241
카페N	4.1	8	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 도룡동 393-3	36.3854391	127.377109
커피커피	4.7	12	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 459-9	36.3964956	127.4008684
펄스맥	4.4	79	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 도룡동 393-13	36.3850185	127.3775144
카페 보다	3.5	2	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 346-2	36.398775	127.4011357
공신의숲	3.8	4	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 303-5	36.3994427	127.4011094
커피디자인	4.6	18	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 458-1	36.3966613	127.4013813
아워스우스	4.8	20	"['cafe', 'store', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 458-2	36.3966589	127.4015087
로스터리카페 코코모	5	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 도룡동 393-16	36.3848088	127.3770549
민정도자기전통차	5	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 338-12	36.3980251	127.4018516
Tea Lounge(Rooftop & dessert cafe)	4	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 305-15	36.3989811	127.401803
Able Lee	4	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 전민동 364-4	36.3975042	127.4020239
탑노트커피바	4.8	6	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1738	36.3042803	127.3338649
CAFE LOVIN’	5	2	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1699	36.3048607	127.3337233
디저트39	4.2	31	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1735	36.3024996	127.3338763
생두의눈물	4.5	2	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1743	36.3043679	127.3327345
"차와이야기, 담소"	5	2	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1887	36.3048804	127.3358985
로드카페 본점	4.8	4	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1724	36.3048707	127.3327416
콩알 커피	4.3	42	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1871	36.3051974	127.3357393
to presso	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1757	36.3033273	127.3368739
cafe 1718	4	1	"['cafe', 'food', 'store', 'point_of_interest', 'establishment']"	대전 서구 관저동 1718	36.3056973	127.3327125
소소담	4.5	30	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1005	36.3010644	127.3362097
카페베아툼	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1791	36.3068088	127.3354677
수다커피	4	3	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1189	36.301167	127.337192
커피 전문점 멜리사	4.3	81	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1190	36.301246	127.3374569
링크 커피	4	10	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 관저동 1194	36.3013822	127.3380854
히든카페	4.5	10	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 관저동 1909	36.3075974	127.3339908
홍삼찻집	4	23	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1022	36.2995537	127.335196
10AMPM	4.5	2	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 관저동 1064	36.2996143	127.3370114
카페마루랑	4.7	6	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 관저동 1259	36.300933	127.3391581
Comme studio	3.9	9	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1520	36.2981748	127.3366975
카페그레코	4.4	60	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 관저동 1520	36.2981665	127.3367285
까페다름	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1515	36.2984579	127.33795
헤이미쉬	1	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 관저동 1318	36.2997205	127.3402505
루머팡 배재대점	3	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 도마동 26-28	36.3225827	127.3714381
요크	4.4	42	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 도마동 333-31	36.3177366	127.3710538
엔제리너스커피	3.8	72	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 갈마동 1046-1	36.3479463	127.3756795
커피광장 로스터즈	4.7	47	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1141	36.3456608	127.3801719
아즈커피	3	2	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1160	36.349242	127.3776935
카페인	5	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 괴정동 426-1	36.3395056	127.3889953
아일렛 카페	3.8	8	"['cafe', 'store', 'food', 'point_of_interest', 'establishment']"	대전 서구 도마동 330-30	36.3180807	127.368797
해오름힐링카페	3	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 서구 변동 254-102	36.3323976	127.3673672
트리풀시티레이크포레 무인카페	5	2	"['cafe', 'store', 'point_of_interest', 'food', 'establishment']"	대전 서구 도안동 2354	36.3234401	127.3501414
"키즈카페, 카페테리아"	5	1	"['cafe', 'store', 'point_of_interest', 'food', 'establishment']"	대전 서구 도안동 2354	36.322821	127.3500901
AMITIE COFFEE	3	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 서구 도마동 417-2	36.3266078	127.3702521
정봉자 커피 도안점	4	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 서구 도안동 2378	36.3241268	127.3481023
한스앤빈 대전점	5	4	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1452	36.3510786	127.3887135
아리스타커피숍법원점	3.5	6	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1484	36.3521062	127.3894911
할리스 대전둔산청솔점	4	265	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1811	36.351467	127.3988758
커피 와야	4.3	12	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 중구 목동 9-14	36.3353837	127.4115262
아리스타	3.3	3	"['cafe', 'food', 'point_of_interest', 'store', 'establishment']"	대전 서구 둔산동 1308	36.3537726	127.3822418
aka	3	1	"['cafe', 'food', 'point_of_interest', 'establishment']"	대전 서구 둔산동 1208	36.35019	127.382118
한밭레츠	3.9	15	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 대덕구 법동 282-9	36.3708846	127.427467
이지스터커피	3	1	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 대덕구 대화동 144	36.375054	127.4110369
블레스롤 대전엑스포점	4.1	158	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 원촌동 48	36.3770058	127.4049052
Bless Roll	4	2	"['cafe', 'point_of_interest', 'store', 'food', 'establishment']"	대전 유성구 원촌동 48	36.37755	127.4053129
한나커피	3.9	15	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 유성구 원촌동 79-2	36.3797582	127.4067952
디아만떼	4.2	17	"['cafe', 'point_of_interest', 'food', 'establishment']"	대전 대덕구 대화동 37-12	36.3675174	127.4157239
비즈토크	3	1	"['cafe', 'store', 'point_of_interest', 'food', 'establishment']"	대전 대덕구 대화동 37-11	36.367374	127.4168015
